"Site_ID","Percent_Bleaching","Temperature_Mean","Turbidity","Cyclone_Frequency","Ecoregion_Name","Distance_to_Shore"
8788,"1.15","299.79","0.1110",60.12,"Bahamas and Florida Keys","2037.28"
8789,"1.25","299.78","0.1836",60.12,"Bahamas and Florida Keys","1324.2"
8690,"1.37","299.78","0.063",53.15,"Bahamas and Florida Keys","6348.59"
8542,"1.4","299.66","0.1441",48.9,"Bahamas and Florida Keys","1712.64"
9002,"1.4","299.86","0.0818",57.28,"Bahamas and Florida Keys","9140.43"
1218,"1.43","299.78","0.0333",56.97,"Bahamas and Florida Keys","1912.76"
8658,"1.47","299.77","0.1703",62.54,"Bahamas and Florida Keys","3306.67"
8531,"1.5","299.87","0.0816",58.42,"Bahamas and Florida Keys","9284.61"
9003,"1.5","299.83","0.1491",58.01,"Bahamas and Florida Keys","4315.91"
9004,"1.5","299.83","0.0547",58.01,"Bahamas and Florida Keys","5534.13"
8791,"1.56","299.89","0.1528",59.52,"Bahamas and Florida Keys","6546.1"
8473,"1.57","300.39","0.0366",41.18,"Bahamas and Florida Keys","2885.58"
8792,"1.59","299.88","0.1240",61.18,"Bahamas and Florida Keys","6892.14"
8543,"1.6","299.8","0.1262",56.58,"Bahamas and Florida Keys","5551.18"
8544,"1.6","299.85","0.1536",57.93,"Bahamas and Florida Keys","8549.95"
8573,"1.6","299.87","0.0816",58.42,"Bahamas and Florida Keys","7626.3"
8820,"1.7","299.84","0.1244",57.05,"Bahamas and Florida Keys","6999.8"
1242,"1.75","299.72","0.0483",79.45,"Bahamas and Florida Keys","4628.44"
8695,"1.89","299.85","0.1210",57.81,"Bahamas and Florida Keys","6262.78"
8545,"1.9","299.83","0.1491",58.01,"Bahamas and Florida Keys","5037.57"
1243,"1.94","299.3","0.0356",55.17,"Bahamas and Florida Keys","295.81"
8474,"1.96","299.91","0.0377",65.96,"Bahamas and Florida Keys","1796.25"
8819,"2","299.87","0.1536",57.93,"Bahamas and Florida Keys","6639.28"
9007,"2.1","299.91","0.0608",57.28,"Bahamas and Florida Keys","7430.3"
8659,"2.17","299.9","0.0527",60.51,"Bahamas and Florida Keys","10093.27"
8660,"2.17","299.79","0.1306",56.55,"Bahamas and Florida Keys","9315.74"
8820,"2.2","299.84","0.1244",57.05,"Bahamas and Florida Keys","6999.8"
8475,"2.25","300.26","0.0576",52.19,"Bahamas and Florida Keys","131.87"
1219,"2.30","299.75","0.0287",53.13,"Bahamas and Florida Keys","1118.2"
1219,"2.30","299.75","0.0287",53.13,"Bahamas and Florida Keys","1118.2"
8574,"2.3","299.75","0.1584",58.42,"Bahamas and Florida Keys","4632.51"
8575,"2.3","299.55","0.2055",65.38,"Bahamas and Florida Keys","1007.07"
8661,"2.38","299.85","0.0627",62.54,"Bahamas and Florida Keys","7877.72"
8852,"2.4","299.81","0.1500",60.51,"Bahamas and Florida Keys","5570.47"
8821,"2.6","299.83","0.0999",57.13,"Bahamas and Florida Keys","7930"
8662,"2.63","299.84","0.0527",60.51,"Bahamas and Florida Keys","8815.34"
8697,"2.88","299.75","0.1584",58.42,"Bahamas and Florida Keys","4120.43"
8526,"2.9","299.84","0.0571",56.58,"Bahamas and Florida Keys","10364.42"
8822,"2.9","299.87","0.0794",58.42,"Bahamas and Florida Keys","9932.81"
1220,"2.94","299.78","0.0507",56.97,"Bahamas and Florida Keys","3160.48"
9134,"3","299.77","0.0434",56.63,"Bahamas and Florida Keys","486.49"
9134,"3","299.77","0.0434",56.63,"Bahamas and Florida Keys","486.49"
8823,"3.1","299.8","0.1262",56.58,"Bahamas and Florida Keys","7730.14"
8546,"3.2","299.82","0.0586",56.58,"Bahamas and Florida Keys","9109.57"
1221,"3.23","299.77","0.0287",53.13,"Bahamas and Florida Keys","1647.93"
9136,"3.28","299.33","0.0738",47.43,"Bahamas and Florida Keys","6055.54"
8701,"3.30","299.8","0.0571",56.58,"Bahamas and Florida Keys","9438.47"
8547,"3.3","299.78","0.0571",56.58,"Bahamas and Florida Keys","7775.76"
9220,"3.33","299.33","0.0847",71.57,"Bahamas and Florida Keys","3971.01"
9362,"3.4","299.77","0.0416",54.65,"Bahamas and Florida Keys","422.27"
1222,"3.45","299.78","0.0507",56.97,"Bahamas and Florida Keys","4418.64"
8548,"3.5","299.76","0.0608",57.28,"Bahamas and Florida Keys","5123.81"
8843,"3.5","299.79","0.1110",60.12,"Bahamas and Florida Keys","2573.48"
1244,"3.53","299.6","0.0429",59.54,"Bahamas and Florida Keys","2191.33"
9008,"3.6","299.79","0.1110",60.12,"Bahamas and Florida Keys","2033.88"
9221,"3.66","299.33","0.0738",47.43,"Bahamas and Florida Keys","4503.02"
8527,"3.7","299.83","0.0545",55.37,"Bahamas and Florida Keys","7858.65"
8824,"3.8","299.75","0.1420",58.42,"Bahamas and Florida Keys","4565.38"
1226,"3.85","299.67","0.0512",72.72,"Bahamas and Florida Keys","1593.97"
8528,"3.9","299.85","0.0545",55.37,"Bahamas and Florida Keys","8129.53"
8549,"3.9","299.81","0.0599",41.6,"Bahamas and Florida Keys","3589.46"
8796,"3.92","299.89","0.1489",60.12,"Bahamas and Florida Keys","6030.53"
8550,"4","299.75","0.0473",56.97,"Bahamas and Florida Keys","2417.81"
8576,"4","299.74","0.0485",56.97,"Bahamas and Florida Keys","272.71"
9222,"4.08","299.3","0.063",47.43,"Bahamas and Florida Keys","12970.91"
1227,"4.09","299.74","0.0478",72.72,"Bahamas and Florida Keys","1453.96"
1228,"4.13","299.28","0.0937",53.11,"Bahamas and Florida Keys","1653.69"
8551,"4.2","299.83","0.1491",58.01,"Bahamas and Florida Keys","5546.21"
9009,"4.2","299.75","0.053",63.75,"Bahamas and Florida Keys","907.29"
9010,"4.3","299.83","0.0547",58.01,"Bahamas and Florida Keys","5786.49"
1245,"4.31","299.6","0.0459",59.68,"Bahamas and Florida Keys","48.8"
1246,"4.35","299.74","0.0428",71.67,"Bahamas and Florida Keys","1795.23"
8797,"4.35","299.92","0.0547",58.01,"Bahamas and Florida Keys","6719.99"
9223,"4.41","299.42","0.0709",51.47,"Bahamas and Florida Keys","2554.17"
8825,"4.5","299.7","0.0429",88.08,"Bahamas and Florida Keys","264.29"
9011,"4.5","299.76","0.0608",57.28,"Bahamas and Florida Keys","4890.14"
8705,"4.55","299.87","0.0816",58.42,"Bahamas and Florida Keys","9132.96"
8706,"4.69","299.8","0.1262",56.58,"Bahamas and Florida Keys","6602.53"
8826,"4.7","299.8","0.1203",58.42,"Bahamas and Florida Keys","4771.88"
9012,"4.8","299.7","0.1093",55.99,"Bahamas and Florida Keys","5067.12"
1247,"4.85","299.74","0.0478",72.72,"Bahamas and Florida Keys","396.89"
9012,"4.9","299.7","0.1093",55.99,"Bahamas and Florida Keys","5067.12"
8663,"5","299.79","0.1446",62.54,"Bahamas and Florida Keys","5616.89"
8827,"5","299.8","0.1262",56.58,"Bahamas and Florida Keys","8023.44"
9013,"5","299.81","0.0599",41.6,"Bahamas and Florida Keys","3176.77"
8828,"5.1","299.8","0.1014",56.58,"Bahamas and Florida Keys","6505.25"
8664,"5.13","299.9","0.0527",60.51,"Bahamas and Florida Keys","8532.53"
8829,"5.2","299.78","0.1836",60.12,"Bahamas and Florida Keys","1490.84"
8556,"5.3","299.73","0.1805",48.9,"Bahamas and Florida Keys","544.85"
8830,"5.3","299.85","0.1210",57.81,"Bahamas and Florida Keys","6453.01"
9014,"5.3","299.72","0.0684",33.22,"Bahamas and Florida Keys","2015.47"
9015,"5.4","299.75","0.053",63.75,"Bahamas and Florida Keys","1659.5"
9016,"5.5","299.81","0.1500",60.51,"Bahamas and Florida Keys","5615.78"
1248,"5.56","299.68","0.0484",71.67,"Bahamas and Florida Keys","2354.07"
8831,"5.6","299.82","0.1203",58.42,"Bahamas and Florida Keys","5146.24"
8665,"5.71","299.84","0.0804",62.54,"Bahamas and Florida Keys","6723.24"
9017,"5.83","299.78","0.0411",56.63,"Bahamas and Florida Keys","1561.8"
1249,"5.83","299.73","0.0445",79.45,"Bahamas and Florida Keys","3192.57"
1333,"5.9","299.82","0.0423",51.1,"Bahamas and Florida Keys","76.94"
8832,"6","299.8","0.1262",56.58,"Bahamas and Florida Keys","5656.28"
8820,"6.1","299.84","0.1244",57.05,"Bahamas and Florida Keys","6999.8"
9018,"6.1","299.89","0.1489",60.12,"Bahamas and Florida Keys","5953.81"
9019,"6.1","299.72","0.0684",33.22,"Bahamas and Florida Keys","628"
9224,"6.25","299.37","0.071",51.47,"Bahamas and Florida Keys","1458.27"
1250,"6.29","299.76","0.0408",69.5,"Bahamas and Florida Keys","1350.72"
8531,"6.3","299.87","0.0816",58.42,"Bahamas and Florida Keys","9284.61"
8578,"6.3","299.75","0.0609",51.35,"Bahamas and Florida Keys","1320"
8833,"6.3","299.88","0.0641",57.81,"Bahamas and Florida Keys","7489.14"
9225,"6.35","299.37","0.0709",51.47,"Bahamas and Florida Keys","958.66"
1251,"6.38","299.71","0.0459",55.86,"Bahamas and Florida Keys","1244.24"
8834,"6.4","299.76","0.1116",56.58,"Bahamas and Florida Keys","5133.47"
1223,"6.45","299.78","0.0507",56.97,"Bahamas and Florida Keys","4040.27"
8532,"6.5","299.55","0.2055",65.38,"Bahamas and Florida Keys","1151.76"
9020,"6.5","299.75","0.0459",56.97,"Bahamas and Florida Keys","832.35"
1252,"6.54","299.74","0.0478",72.72,"Bahamas and Florida Keys","1486.66"
8835,"6.6","299.78","0.1262",56.58,"Bahamas and Florida Keys","7432.37"
8666,"6.67","299.8","0.1005",60.51,"Bahamas and Florida Keys","5363.37"
9021,"6.7","299.81","0.1500",60.51,"Bahamas and Florida Keys","4755.37"
9022,"6.9","299.72","0.0684",33.22,"Bahamas and Florida Keys","879.99"
8836,"7","299.8","0.1262",56.58,"Bahamas and Florida Keys","6479.15"
9023,"7","299.84","0.1244",57.05,"Bahamas and Florida Keys","6889.48"
8557,"7.1","299.81","0.1066",52.58,"Bahamas and Florida Keys","6414.09"
8837,"7.1","299.81","0.1066",52.58,"Bahamas and Florida Keys","6351.89"
9024,"7.1","299.83","0.1636",58.01,"Bahamas and Florida Keys","7056.04"
9025,"7.2","299.76","0.0608",57.28,"Bahamas and Florida Keys","4053.12"
9226,"7.23","299.46","0.0709",51.47,"Bahamas and Florida Keys","3546.97"
8661,"7.32","299.85","0.0627",62.54,"Bahamas and Florida Keys","7877.72"
1253,"7.34","299.71","0.0459",55.86,"Bahamas and Florida Keys","807.66"
1333,"7.4","299.82","0.0423",51.1,"Bahamas and Florida Keys","76.94"
8838,"7.6","299.8","0.0583",56.58,"Bahamas and Florida Keys","7993.14"
1254,"7.69","299.61","0.0459",59.68,"Bahamas and Florida Keys","1196.76"
8558,"7.7","299.8","0.0938",53.15,"Bahamas and Florida Keys","7815.79"
8559,"7.7","299.81","0.1066",52.58,"Bahamas and Florida Keys","5745.12"
9026,"7.7","299.84","0.0551",57.79,"Bahamas and Florida Keys","7564.05"
9027,"7.7","299.72","0.0684",33.22,"Bahamas and Florida Keys","1680"
9028,"7.7","299.62","0.0445",50.74,"Bahamas and Florida Keys","1238.45"
1255,"7.78","299.3","0.0394",53.11,"Bahamas and Florida Keys","1055.21"
1256,"7.79","299.73","0.0542",72.93,"Bahamas and Florida Keys","5014.36"
9029,"7.8","299.78","0.1116",56.58,"Bahamas and Florida Keys","5093.85"
9030,"7.8","299.7","0.1546",55.99,"Bahamas and Florida Keys","6672.45"
8839,"7.9","299.81","0.0938",53.15,"Bahamas and Florida Keys","7595.62"
9031,"7.9","299.81","0.1500",60.51,"Bahamas and Florida Keys","4816.35"
1214,"8","299.89","0.0444",51.43,"Bahamas and Florida Keys","426.09"
1214,"8","299.89","0.0444",51.43,"Bahamas and Florida Keys","426.09"
8667,"8","299.91","0.0562",56.55,"Bahamas and Florida Keys","10359.9"
8560,"8.1","299.66","0.1805",48.9,"Bahamas and Florida Keys","1787.99"
1251,"8.18","299.71","0.0459",55.86,"Bahamas and Florida Keys","1244.24"
8840,"8.2","299.82","0.1203",58.42,"Bahamas and Florida Keys","5650.57"
1257,"8.26","299.28","0.0399",61.47,"Bahamas and Florida Keys","2185.56"
1339,"8.3","299.83","0.0444",54.14,"Bahamas and Florida Keys","213.84"
8579,"8.3","299.80","0.0442",54.65,"Bahamas and Florida Keys","1418.27"
8841,"8.3","299.75","0.0971",58.42,"Bahamas and Florida Keys","5072.45"
9032,"8.3","299.73","0.1542",54.86,"Bahamas and Florida Keys","1072.38"
9033,"8.3","299.81","0.0599",41.6,"Bahamas and Florida Keys","4231.22"
8842,"8.6","299.8","0.1262",56.58,"Bahamas and Florida Keys","6293.63"
8843,"8.6","299.79","0.1110",60.12,"Bahamas and Florida Keys","2573.48"
8844,"8.6","299.83","0.0971",58.42,"Bahamas and Florida Keys","5395.19"
8845,"8.7","299.85","0.0999",57.13,"Bahamas and Florida Keys","7553.44"
1258,"8.79","299.74","0.0478",72.72,"Bahamas and Florida Keys","1466.86"
1259,"8.87","299.74","0.0428",71.67,"Bahamas and Florida Keys","2056.36"
9231,"8.89","299.37","0.071",51.47,"Bahamas and Florida Keys","139.97"
9232,"8.93","299.31","0.06",47.43,"Bahamas and Florida Keys","12016.56"
8846,"9","299.79","0.0577",57.05,"Bahamas and Florida Keys","7168.54"
1260,"9.09","299.28","0.0404",55.17,"Bahamas and Florida Keys","476.48"
8847,"9.1","299.85","0.1210",57.81,"Bahamas and Florida Keys","9371.95"
9034,"9.1","299.75","0.0473",56.97,"Bahamas and Florida Keys","670.77"
8561,"9.2","299.76","0.1542",54.86,"Bahamas and Florida Keys","3660.03"
9035,"9.3","299.83","0.0845",58.01,"Bahamas and Florida Keys","7018.24"
1261,"9.32","299.96","0.0404",61.93,"Bahamas and Florida Keys","13500.6"
1262,"9.42","299.74","0.0478",72.72,"Bahamas and Florida Keys","1441.97"
8854,"9.5","299.9","0.0527",60.51,"Bahamas and Florida Keys","9953.16"
8855,"9.5","299.75","0.1420",58.42,"Bahamas and Florida Keys","4116.29"
9036,"9.5","299.75","0.1550",54.86,"Bahamas and Florida Keys","5268.05"
1251,"9.52","299.71","0.0459",55.86,"Bahamas and Florida Keys","1244.24"
8818,"9.6","299.76","0.1542",54.86,"Bahamas and Florida Keys","4297.32"
1243,"9.68","299.3","0.0356",55.17,"Bahamas and Florida Keys","295.81"
8829,"9.7","299.78","0.1836",60.12,"Bahamas and Florida Keys","1490.84"
8856,"9.7","299.72","0.0684",33.22,"Bahamas and Florida Keys","3189.91"
9037,"9.7","299.76","0.0548",51.35,"Bahamas and Florida Keys","1088.55"
1213,"10","299.83","0.0392",51.1,"Bahamas and Florida Keys","271.85"
1263,"10","299.72","0.0445",79.45,"Bahamas and Florida Keys","4647.5"
8857,"10","299.77","0.1646",58.42,"Bahamas and Florida Keys","6877.69"
9038,"10","299.8","0.0442",54.65,"Bahamas and Florida Keys","2187.68"
1212,"5.5","299.82","0.0423",51.1,"Bahamas and Florida Keys","83.18"
1212,"5.5","299.82","0.0423",51.1,"Bahamas and Florida Keys","83.18"
1212,"5.5","299.82","0.0423",51.1,"Bahamas and Florida Keys","83.18"
1212,"5.5","299.82","0.0423",51.1,"Bahamas and Florida Keys","83.18"
1213,"5.5","299.83","0.0392",51.1,"Bahamas and Florida Keys","271.85"
1213,"5.5","299.83","0.0392",51.1,"Bahamas and Florida Keys","271.85"
1213,"5.5","299.83","0.0392",51.1,"Bahamas and Florida Keys","271.85"
1224,"5.5","299.83","0.0441",51.43,"Bahamas and Florida Keys","56.92"
1264,"5.5","299.6","0.0429",59.54,"Bahamas and Florida Keys","484.96"
1265,"5.5","299.38","0.0284",80.04,"Bahamas and Florida Keys","23125.32"
1266,"5.5","299.68","0.0442",58.83,"Bahamas and Florida Keys","3150.16"
1267,"5.5","299.74","0.042",72.93,"Bahamas and Florida Keys","3914.83"
1268,"5.5","299.28","0.0399",61.47,"Bahamas and Florida Keys","1945.02"
1269,"5.5","299.3","0.0422",61.47,"Bahamas and Florida Keys","1109.74"
1270,"5.5","299.28","0.0404",55.17,"Bahamas and Florida Keys","550.98"
1271,"5.5","299.68","0.0442",58.83,"Bahamas and Florida Keys","2797.05"
1272,"5.5","299.73","0.0445",79.45,"Bahamas and Florida Keys","2188.77"
1273,"5.5","299.27","0.0394",53.11,"Bahamas and Florida Keys","731.37"
1274,"5.5","299.27","0.0394",53.11,"Bahamas and Florida Keys","508.33"
1275,"5.5","299.74","0.0478",72.72,"Bahamas and Florida Keys","2509.1"
1276,"5.5","299.71","0.0432",62.96,"Bahamas and Florida Keys","2176.23"
1277,"5.5","299.3","0.0422",61.47,"Bahamas and Florida Keys","1192.13"
1278,"5.5","299.82","0.0444",54.14,"Bahamas and Florida Keys","330.84"
1279,"5.5","299.84","0.0399",54.14,"Bahamas and Florida Keys","2514.23"
1320,"5.5","299.82","0.0444",54.14,"Bahamas and Florida Keys","493.02"
1320,"5.5","299.82","0.0444",54.14,"Bahamas and Florida Keys","493.02"
1321,"5.5","299.83","0.1804",51.1,"Bahamas and Florida Keys","118.13"
1330,"5.5","299.89","0.0248",67.68,"Bahamas and Florida Keys","3267.59"
1331,"5.5","299.83","0.0392",51.1,"Bahamas and Florida Keys","113.05"
1331,"5.5","299.83","0.0392",51.1,"Bahamas and Florida Keys","113.05"
1331,"5.5","299.83","0.0392",51.1,"Bahamas and Florida Keys","113.05"
1333,"5.5","299.82","0.0423",51.1,"Bahamas and Florida Keys","76.94"
1333,"5.5","299.82","0.0423",51.1,"Bahamas and Florida Keys","76.94"
8564,"5.5","299.75","0.0473",56.97,"Bahamas and Florida Keys","1326.51"
8580,"5.5","299.77","0.0442",54.65,"Bahamas and Florida Keys","1476.83"
8581,"5.5","299.74","0.0451",56.97,"Bahamas and Florida Keys","2694.75"
8583,"5.5","299.82","0.053",63.75,"Bahamas and Florida Keys","1663.76"
8621,"5.5","299.76","0.0447",52.57,"Bahamas and Florida Keys","2120.49"
8670,"5.5","299.37","0.071",51.47,"Bahamas and Florida Keys","66.79"
8673,"5.5","299.82","0.1244",57.05,"Bahamas and Florida Keys","5972.86"
8800,"5.5","299.91","0.0818",57.28,"Bahamas and Florida Keys","9189.41"
8801,"5.5","299.8","0.1705",62.25,"Bahamas and Florida Keys","729.42"
8802,"5.5","299.55","0.1417",56.21,"Bahamas and Florida Keys","2198.43"
8803,"5.5","299.86","0.0881",61.18,"Bahamas and Florida Keys","6960.46"
8820,"5.5","299.84","0.1244",57.05,"Bahamas and Florida Keys","6999.8"
8848,"5.5","299.88","0.0527",60.51,"Bahamas and Florida Keys","8417.66"
8854,"5.5","299.9","0.0527",60.51,"Bahamas and Florida Keys","9953.16"
8858,"5.5","299.76","0.1116",56.58,"Bahamas and Florida Keys","4284.77"
8859,"5.5","299.86","0.0532",56.58,"Bahamas and Florida Keys","10412.22"
8860,"5.5","299.83","0.0816",58.42,"Bahamas and Florida Keys","7481.9"
8861,"5.5","299.81","0.1066",52.58,"Bahamas and Florida Keys","5023.08"
8862,"5.5","299.8","0.1203",58.42,"Bahamas and Florida Keys","4788.45"
8863,"5.5","299.73","0.1203",58.42,"Bahamas and Florida Keys","4387.95"
8864,"5.5","299.83","0.1122",57.13,"Bahamas and Florida Keys","6449.42"
8865,"5.5","299.83","0.0816",58.42,"Bahamas and Florida Keys","9348.51"
8866,"5.5","299.85","0.0532",58.42,"Bahamas and Florida Keys","8610.65"
8867,"5.5","299.82","0.0971",58.42,"Bahamas and Florida Keys","5849.25"
8868,"5.5","299.82","0.0545",55.37,"Bahamas and Florida Keys","7671.02"
8869,"5.5","299.85","0.0999",57.13,"Bahamas and Florida Keys","8373.83"
8870,"5.5","299.82","0.043",63.75,"Bahamas and Florida Keys","510.36"
8871,"5.5","299.75","0.0971",58.42,"Bahamas and Florida Keys","4815.89"
8872,"5.5","299.8","0.1382",56.21,"Bahamas and Florida Keys","3695.26"
8873,"5.5","299.82","0.0545",55.37,"Bahamas and Florida Keys","8052.86"
8874,"5.5","299.81","0.0938",53.15,"Bahamas and Florida Keys","8548.8"
8875,"5.5","299.83","0.063",53.15,"Bahamas and Florida Keys","7800.99"
8876,"5.5","299.83","0.0545",55.37,"Bahamas and Florida Keys","8134.22"
8877,"5.5","299.85","0.1210",57.81,"Bahamas and Florida Keys","8026.11"
8878,"5.5","299.82","0.1358",61.18,"Bahamas and Florida Keys","4774.19"
8879,"5.5","299.67","0.2860",60.51,"Bahamas and Florida Keys","1828.41"
8880,"5.5","299.87","0.1387",62.59,"Bahamas and Florida Keys","6164.48"
8881,"5.5","299.75","0.0504",56.97,"Bahamas and Florida Keys","406.15"
8883,"5.5","299.83","0.0545",55.37,"Bahamas and Florida Keys","8033.06"
9039,"5.5","299.81","0.0938",53.15,"Bahamas and Florida Keys","8526.85"
9040,"5.5","299.81","0.1500",60.51,"Bahamas and Florida Keys","5557.66"
9041,"5.5","299.66","0.0439",52.57,"Bahamas and Florida Keys","846.29"
9042,"5.5","299.75","0.0609",51.35,"Bahamas and Florida Keys","2825.32"
9043,"5.5","299.8","0.0586",56.58,"Bahamas and Florida Keys","8219.86"
9044,"5.5","299.76","0.0548",51.35,"Bahamas and Florida Keys","3356.18"
9045,"5.5","299.7","0.1546",55.99,"Bahamas and Florida Keys","5814.09"
9046,"5.5","299.64","0.1677",57.06,"Bahamas and Florida Keys","1245.05"
9047,"5.5","298.87","0.1053",57.69,"Bahamas and Florida Keys","1414.62"
9048,"5.5","299.68","0.1713",62.54,"Bahamas and Florida Keys","1307.51"
9049,"5.5","299.84","0.0494",57.05,"Bahamas and Florida Keys","8843.31"
9050,"5.5","299.75","0.1093",55.99,"Bahamas and Florida Keys","7161.64"
9051,"5.5","299.89","0.074",62.62,"Bahamas and Florida Keys","6653.53"
9052,"5.5","299.74","0.046",56.97,"Bahamas and Florida Keys","954.01"
9053,"5.5","299.04","0.1193",57.69,"Bahamas and Florida Keys","1192.45"
9054,"5.5","299.97","0.0502",58.01,"Bahamas and Florida Keys","7454.39"
9055,"5.5","299.78","0.0571",56.58,"Bahamas and Florida Keys","7875.02"
9056,"5.5","299.84","0.1244",57.05,"Bahamas and Florida Keys","7184.84"
9057,"5.5","299.92","0.0547",58.01,"Bahamas and Florida Keys","6825.85"
9058,"5.5","299.86","0.0653",61.88,"Bahamas and Florida Keys","6635.3"
9059,"5.5","299.77","0.1629",58.32,"Bahamas and Florida Keys","4052.79"
9060,"5.5","299.85","0.1047",56.55,"Bahamas and Florida Keys","8069.02"
9061,"5.5","299.75","0.0442",54.65,"Bahamas and Florida Keys","1931.62"
9062,"5.5","299.85","0.1047",56.55,"Bahamas and Florida Keys","9878.36"
9063,"5.5","299.84","0.0527",60.51,"Bahamas and Florida Keys","8908.58"
9075,"5.5","299.36","0.0847",71.57,"Bahamas and Florida Keys","165.89"
9235,"5.5","299.41","0.071",51.47,"Bahamas and Florida Keys","2534.34"
9236,"5.5","299.36","0.082",71.57,"Bahamas and Florida Keys","2316.32"
9241,"5.5","299.37","0.071",51.47,"Bahamas and Florida Keys","272.06"
9242,"5.5","299.37","0.071",51.47,"Bahamas and Florida Keys","199.32"
9243,"5.5","299.34","0.0581",71.57,"Bahamas and Florida Keys","1120.27"
